RouteID,PaymentPlan,StartHub,Start_Latitude,Start_Longitude,StartDate,StartTime,EndHub,End_Latitude,End_Longitude,EndDate,EndTime,TripType,BikeID,BikeName,Distance_Miles_,Duration,RentalAccessPath,MultipleRental
11807939,Subscriber,Tilikum West at SW Moody,45.5027677,-122.6714408,7/8/2019,16:43,SE 37th at Gladstone - Community Corral,45.493337,-122.623397,7/8/2019,17:06,,6595,0822 BIKETOWN,3.3,0:23:46,mobile,FALSE
11807941,Casual,SE 30th at Division,45.50468892,-122.6345551,7/8/2019,16:43,SE Belmont at 42nd,45.51645917,-122.6189983,7/8/2019,16:55,,7200,0341 XM BIKETOWN,1.52,0:12:11,keypad,FALSE
11807942,Casual,NW Naito at Ironside,45.52871176,-122.674166,7/8/2019,16:43,,45.5343662,-122.6687679,7/8/2019,17:02,,6791,,1.28,0:18:35,keypad,TRUE
11807943,Casual,,45.5252069,-122.6765159,7/8/2019,16:43,SE 50th at Hawthorne- Community Corral,45.511892,-122.611306,7/8/2019,17:34,,6352,0119 BIKETOWN,4.8,0:50:59,keypad,FALSE
11807945,Casual,,45.5252069,-122.6765159,7/8/2019,16:43,SE 50th at Hawthorne- Community Corral,45.511892,-122.611306,7/8/2019,17:34,,7195,0887 BIKETOWN,4.76,0:50:30,keypad,FALSE
11807956,Subscriber,,45.5082028,-122.6473041,7/8/2019,16:44,,45.5121994,-122.6486205,7/8/2019,16:50,,7344,1027 LST AIR SAFARI ,0.39,0:05:58,mobile,FALSE
11807959,Casual,,45.5279311,-122.6474994,7/8/2019,16:44,,45.5307017,-122.6762415,7/8/2019,17:23,,6661,0768 BIKETOWN,2.4,0:38:59,mobile,FALSE
11807968,Casual,,45.5627213,-122.59418,7/8/2019,16:46,NE 60th at Cully ,45.555926,-122.600813,7/8/2019,16:51,,6299,0711 BIKETOWN,0.6,0:05:38,keypad,FALSE
11807982,Casual,,45.5048295,-122.6456377,7/8/2019,16:46,,45.5048042,-122.633582,7/8/2019,16:53,,28106,0319 BIKETOWN,0.78,0:07:09,keypad,FALSE
11807984,Casual,,45.5186626,-122.6742051,7/8/2019,16:47,SE 47th at Hawthorne- Community Corral,45.51195,-122.61416,7/8/2019,17:13,,6779,0218 BIKETOWN,3.99,0:25:45,mobile,FALSE
11807983,Subscriber,,45.5229036,-122.6505769,7/8/2019,16:47,,45.5143568,-122.6536774,7/8/2019,16:53,,6622,0757 BIKETOWN,0.81,0:06:08,mobile,FALSE
11808000,Casual,SE Clinton at 21st,45.5033655,-122.6447314,7/8/2019,16:49,,45.5395941,-122.6677173,7/8/2019,17:43,,6389,0176 BIKETOWN,3.97,0:54:09,keypad,FALSE
11808008,Subscriber,SE 29th at Hawthorne,45.51202353,-122.6363119,7/8/2019,16:49,,45.5052938,-122.6151829,7/8/2019,17:57,,24826,0404 BIKETOWN,1.79,1:07:25,keypad_rfid_card,FALSE
11808018,Casual,,45.531477,-122.6844821,7/8/2019,16:50,SW 5th at Oak,45.5211726,-122.6763654,7/8/2019,16:58,,6165,0613 BIKETOWN,1.1,0:07:51,keypad,FALSE
11808020,Casual,,45.5299294,-122.6753219,7/8/2019,16:51,,45.5165043,-122.6586885,7/8/2019,17:10,,6263,0668 BIKETOWN,6.41,0:19:22,mobile,FALSE
11808022,Casual,,45.5122384,-122.6788391,7/8/2019,16:51,SE 29th at Hawthorne,45.51202353,-122.6363119,7/8/2019,17:11,,7335,1010 RIP CITY RIDER,2.68,0:20:08,keypad,FALSE
11808025,Casual,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/8/2019,16:51,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/8/2019,17:20,,6415,0441 BIKETOWN,2.23,0:29:19,keypad,FALSE
11808026,Casual,SW Market at Keller Fountain Park,45.5123205,-122.6789108,7/8/2019,16:51,NE Sandy at 16th,45.52440674,-122.6497686,7/8/2019,17:09,,29453,"0970 DESIGN BIKE, N PAUL BUNYAN",2.2,0:17:38,keypad,FALSE
11808031,Casual,SW 5th at Morrison,45.51889487,-122.6774061,7/8/2019,16:52,NE Glisan at 24th,45.52649493,-122.6416328,7/8/2019,17:11,,6601,0312 MSS BIKETOWN,2.38,0:19:13,keypad,FALSE
11808035,Casual,SW 5th at Morrison,45.51889487,-122.6774061,7/8/2019,16:52,NE Glisan at 24th,45.52649493,-122.6416328,7/8/2019,17:11,,6554,0787 BIKETOWN,2.42,0:19:10,mobile,FALSE
11808038,Casual,SE Clinton at 26th,45.50356665,-122.6395279,7/8/2019,16:53,SE Clinton at 21st,45.5033655,-122.6447314,7/8/2019,16:55,,6421,0118 BIKETOWN,0.27,0:02:35,keypad,FALSE
11808042,Casual,SW 5th at Main,45.51609691,-122.6790771,7/8/2019,16:53,SE Clinton at 21st,45.5033655,-122.6447314,7/8/2019,17:07,,6670,0563 BIKETOWN,2.15,0:13:49,keypad_rfid_card,FALSE
11808045,Casual,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/8/2019,16:54,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/8/2019,17:20,,24810,0146 BIKETOWN,2.16,0:26:10,keypad,FALSE
11808050,Casual,SW 10th at Harvey Milk ,45.52175423,-122.6810794,7/8/2019,16:54,N Williams at Fremont,45.5475928,-122.6667604,7/8/2019,17:15,,19864,0023 BIKETOWN,2.84,0:20:41,keypad,FALSE
11808055,Casual,,45.5269453,-122.6704925,7/8/2019,16:55,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/8/2019,18:12,,6114,0516 BIKETOWN,2.35,1:17:07,keypad,TRUE
11808062,Casual,,45.5269453,-122.6704925,7/8/2019,16:56,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/8/2019,18:12,,19238,0495 BIKETOWN,2.28,1:16:08,keypad,TRUE
11808066,Casual,SW Park at W Burnside - Community Corral,45.52276526,-122.6789939,7/8/2019,16:57,SW Park at W Burnside - Community Corral,45.52276526,-122.6789939,7/8/2019,18:12,,7392,"0954 DESIGN BIKE, COLORFUL PORTLAND NW",13.61,1:15:11,keypad,TRUE
11808077,Subscriber,,45.5137595,-122.6843666,7/8/2019,16:58,NE 22nd at Burnside,45.52297292,-122.6434118,7/8/2019,17:16,,6495,0702 BIKETOWN,2.96,0:18:19,mobile,FALSE
11808081,Casual,NE 15th at Broadway,45.53508224,-122.6505639,7/8/2019,16:58,NW 20th at Burnside,45.52331306,-122.6932633,7/8/2019,17:18,,6174,0116 BIKETOWN,2.8,0:20:03,mobile,FALSE
11808088,Casual,,45.5085365,-122.6484381,7/8/2019,16:59,,45.5395941,-122.6677173,7/8/2019,17:42,,6869,0600 BIKETOWN,3.52,0:43:35,mobile,FALSE
11808092,Subscriber,,45.5193268,-122.6738442,7/8/2019,16:59,SW Broadway at Smith Memorial Student Union,45.51184309,-122.68372,7/8/2019,17:08,,6115,0921 BIKETOWN,1.13,0:08:30,keypad,FALSE
11808100,Casual,N Morris at Williams,45.54471503,-122.6667845,7/8/2019,17:00,SW Yamhill at Director Park,45.51898132,-122.6812685,7/8/2019,17:14,,6153,0280 MSS BIKETOWN,2.21,0:13:45,mobile,FALSE
11808099,Subscriber,,45.5335269,-122.6896275,7/8/2019,17:00,,45.5292429,-122.6894717,7/8/2019,17:05,,6092,0577 BIKETOWN ,0.42,0:04:36,mobile,FALSE
11808101,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/8/2019,17:00,SE 40th at Hawthorne,45.51186486,-122.6210475,7/8/2019,17:23,,7287,0561 BIKETOWN,3.58,0:22:38,keypad,FALSE
11808103,Subscriber,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,7/8/2019,17:00,SW Naito at Morrison,45.51782551,-122.6724963,7/8/2019,17:10,,6346,0044 BIKETOWN,0.82,0:09:09,keypad_rfid_card,FALSE
11808106,Casual,NW 13th at Marshall,45.53080401,-122.6844227,7/8/2019,17:01,,45.4981705,-122.6479083,7/8/2019,17:25,,6057,0212 BIKETOWN,3.85,0:24:09,keypad,FALSE
11808114,Subscriber,SW 5th at Oak,45.5211726,-122.6763654,7/8/2019,17:01,NW 4th at Couch,45.52378902,-122.6747386,7/8/2019,17:22,,6648,0106 BIKETOWN,2.91,0:20:52,keypad_rfid_card,FALSE
11808124,Casual,SW Yamhill at Director Park,45.51898132,-122.6812685,7/8/2019,17:02,SE 9th at Burnside,45.522793,-122.656616,7/8/2019,17:12,,6477,0883  BIKETOWN,1.49,0:10:42,mobile,FALSE
11808122,Casual,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/8/2019,17:02,,45.5626903,-122.6739641,7/8/2019,17:30,,7376,"0946 DESIGN BIKE, EXPLORIN' SE",4.12,0:28:23,keypad,FALSE
11808125,Casual,,45.5143804,-122.6607774,7/8/2019,17:02,,45.5086689,-122.6587476,7/8/2019,17:10,,7240,0007 BIKETOWN,0.5,0:08:09,keypad,TRUE
11808126,Subscriber,,45.5213484,-122.6813937,7/8/2019,17:02,NW 20th at Burnside,45.52331306,-122.6932633,7/8/2019,17:10,,6122,0040 BIKETOWN,0.73,0:07:06,keypad,FALSE
11808144,Casual,,45.5237627,-122.6774774,7/8/2019,17:03,,45.5241715,-122.6502016,7/8/2019,17:17,,6429,0650 BIKETOWN,1.55,0:13:37,mobile,FALSE
11808145,Casual,SW 10th at Columbia,45.51544427,-122.6846749,7/8/2019,17:04,NW Glisan at 21st,45.52634601,-122.6941484,7/8/2019,17:15,,6063,0536 BIKETOWN ,1.32,0:10:52,mobile,FALSE
11808146,Subscriber,,45.5140232,-122.6853843,7/8/2019,17:04,SW Morrison at 18th,45.52196048,-122.6896772,7/8/2019,17:13,,6178,0648 BIKETOWN,0.97,0:09:15,mobile,FALSE
11808151,Casual,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/8/2019,17:04,,45.5367755,-122.7068868,7/8/2019,17:26,,7156,0876 BIKETOWN,2.64,0:21:56,keypad,FALSE
11808147,Subscriber,,45.5230046,-122.6801058,7/8/2019,17:04,,45.5252069,-122.6765159,7/8/2019,17:08,,6434,0232 BIKETOWN,0.34,0:04:12,keypad_rfid_card,FALSE
11808153,Subscriber,,45.522975,-122.6637546,7/8/2019,17:05,SE Water at Taylor,45.51515295,-122.665776,7/8/2019,17:10,,6240,0216 BIKETOWN  ,0.65,0:05:02,keypad_rfid_card,FALSE
11808158,Casual,,45.5161463,-122.6790375,7/8/2019,17:05,SE 49th at Division - Community Corral,45.505236,-122.61211,7/8/2019,17:37,,7256,0463 BIKETOWN,3.94,0:31:46,keypad,FALSE
11808161,Casual,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/8/2019,17:06,NW Naito at Ironside,45.52871176,-122.674166,7/8/2019,17:20,,7295,0982 AIR TRAINER,2.3,0:14:38,keypad,FALSE
11808167,Casual,NW 4th at Couch,45.52378902,-122.6747386,7/8/2019,17:06,,45.5228863,-122.6455088,7/8/2019,17:21,,6071,0519 BIKETOWN,1.6,0:14:42,mobile,FALSE
11808171,Subscriber,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/8/2019,17:06,SE Clinton at 26th,45.50356665,-122.6395279,7/8/2019,17:20,,6878,0141 BIKETOWN ,2.03,0:13:57,keypad,FALSE
11808169,Casual,SE Clay at Water,45.51147657,-122.6662856,7/8/2019,17:06,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/8/2019,17:12,,7136,0502 BIKETOWN,0.46,0:05:06,keypad,FALSE
11808172,Subscriber,NW Pettygrove at 15th,45.53290424,-122.68626,7/8/2019,17:07,SW 10th at Columbia,45.51544427,-122.6846749,7/8/2019,17:24,,6449,0347 BIKETOWN,1.45,0:17:16,keypad,FALSE
11808179,Subscriber,SW Morrison at 18th,45.52196048,-122.6896772,7/8/2019,17:07,NW Front at 17th,45.53715171,-122.6881027,7/8/2019,17:17,,6224,0727 BIKETOWN,1.17,0:09:31,keypad,FALSE
11808184,Casual,SW 3rd at Morrison,45.51803882,-122.6755822,7/8/2019,17:08,SW River at Montgomery,45.50910258,-122.6735169,7/8/2019,17:16,,6586,0182 BIKETOWN,0.89,0:07:51,keypad,FALSE
11808192,Casual,,45.5410345,-122.6687204,7/8/2019,17:09,NE 15th at Broadway,45.53508224,-122.6505639,7/8/2019,17:19,,6230,0605 BIKETOWN,1.2,0:10:00,keypad,FALSE
11808197,Subscriber,SW 2nd at Pine,45.52142066,-122.6726291,7/8/2019,17:09,,45.5421034,-122.6545114,7/8/2019,17:28,,6525,0384 BIKETOWN,2.59,0:18:14,keypad,FALSE
11808198,Subscriber,,45.5235949,-122.6622209,7/8/2019,17:10,NE Sandy at 16th,45.52440674,-122.6497686,7/8/2019,17:16,,6467,0695 BIKETOWN,0.64,0:06:08,mobile,FALSE
11808201,Casual,,45.534357,-122.6586002,7/8/2019,17:10,,45.5520675,-122.6636737,7/8/2019,17:21,,6408,0223 BIKETOWN,1.45,0:10:40,keypad,FALSE
11808202,Casual,N Mississippi at Beech,45.54998583,-122.6756573,7/8/2019,17:10,,45.5291643,-122.6371683,7/8/2019,17:32,,6076,0273 BIKETOWN,3.28,0:21:49,keypad,FALSE
11808206,Subscriber,SW Market at Keller Fountain Park,45.5123205,-122.6789108,7/8/2019,17:10,SE Hawthorne at 20th,45.51222277,-122.6454261,7/8/2019,17:24,,6205,0834 BIKETOWN,1.93,0:13:11,keypad_rfid_card,FALSE
11808214,Casual,,45.5230046,-122.6801058,7/8/2019,17:11,,45.5297948,-122.6986231,7/8/2019,17:26,,6310,0868 BIKETOWN,1.5,0:15:19,mobile,FALSE
11808217,Subscriber,,45.5301343,-122.6803455,7/8/2019,17:11,SE Ladd at Hawthorne,45.5120818,-122.6533493,7/8/2019,17:27,,6313,0930 BIKETOWN,2.93,0:16:14,mobile,FALSE
11808221,Subscriber,SW Broadway at Smith Memorial Student Union,45.51184309,-122.68372,7/8/2019,17:11,,45.5029548,-122.6764946,7/8/2019,17:23,,6115,0921 BIKETOWN,0.92,0:12:02,mobile,FALSE
11808227,Casual,SE 14th at Stark,45.51844688,-122.651685,7/8/2019,17:12,SE 9th at Burnside,45.522793,-122.656616,7/8/2019,17:19,,6834,0191 BIKETOWN,0.63,0:07:23,keypad,FALSE
11808229,Casual,,45.5251884,-122.67753,7/8/2019,17:12,NW Johnson at Jamison Square,45.5286366,-122.6820195,7/8/2019,17:19,,6486,0653 BIKETOWN,0.57,0:07:13,keypad,FALSE
11808230,Subscriber,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/8/2019,17:12,SW River at Montgomery,45.50910258,-122.6735169,7/8/2019,17:18,,7324,"0978 DESIGN BIKE, N PAUL BUNYAN",0.61,0:05:57,keypad,FALSE
11808235,Casual,NE Multnomah at Grand,45.53146071,-122.659741,7/8/2019,17:12,NE Sandy at 16th,45.52440674,-122.6497686,7/8/2019,17:21,,6298,0459 BIKETOWN,0.96,0:08:29,keypad,FALSE
11808259,Casual,,45.5204119,-122.6778923,7/8/2019,17:15,NW 10th at Everett,45.52500056,-122.6811048,7/8/2019,17:20,,6788,0444 BIKETOWN,0.53,0:05:04,keypad_rfid_card,FALSE
11808266,Subscriber,NE Sandy at 16th,45.52440674,-122.6497686,7/8/2019,17:16,,45.5308499,-122.6328277,7/8/2019,17:27,,29453,"0970 DESIGN BIKE, N PAUL BUNYAN",1.12,0:11:09,keypad,FALSE
11808274,Casual,,45.5262305,-122.6984901,7/8/2019,17:17,,45.5311463,-122.7026942,7/8/2019,17:39,,6272,0685 xc BIKETOWN,0.9,0:21:40,keypad_rfid_card,FALSE
11808281,Subscriber,NW 20th at Burnside,45.52331306,-122.6932633,7/8/2019,17:17,,45.5196219,-122.683496,7/8/2019,17:25,,6618,0663 BIKETOWN,0.59,0:07:48,keypad,FALSE
11808283,Subscriber,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/8/2019,17:18,,45.51715,-122.6455657,7/8/2019,17:41,,7203,0382 BIKETOWN,2.55,0:23:01,keypad_rfid_card,FALSE
11808294,Casual,NE Glisan at 24th,45.52649493,-122.6416328,7/8/2019,17:19,NE 15th at Broadway,45.53508224,-122.6505639,7/8/2019,17:29,,6634,0583 BIKETOWN ,1.05,0:10:45,keypad,TRUE
11808298,Casual,,45.5128821,-122.6229264,7/8/2019,17:19,SE Belmont at 33rd,45.51649676,-122.6307517,7/8/2019,17:26,,6561,0373 BIKETOWN,0.57,0:06:47,mobile,FALSE
11808327,Casual,,45.5231234,-122.6713456,7/8/2019,17:22,NE 14th Pl at Prescott - Community Corral,45.55568352,-122.6506644,7/8/2019,17:51,,6155,0032 XC BIKETOWN,3.51,0:29:09,mobile,FALSE
11808333,Subscriber,N Mississippi at Beech,45.54998583,-122.6756573,7/8/2019,17:23,,45.5546279,-122.6755257,7/8/2019,17:58,,6301,0247 BIKETOWN,0.25,0:35:35,keypad_rfid_card,FALSE
11808334,Casual,SE Hawthorne at 20th,45.51222277,-122.6454261,7/8/2019,17:23,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/8/2019,18:12,,6121,0658 BIKETOWN,3.39,0:49:23,keypad,TRUE
11808344,Subscriber,SE Clay at Water,45.51147657,-122.6662856,7/8/2019,17:24,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/8/2019,17:28,,7151,0129 BIKETOWN,0.49,0:04:15,mobile,FALSE
11808357,Casual,,45.5300414,-122.6854175,7/8/2019,17:25,NW 22nd at Lovejoy,45.52976024,-122.6966429,7/8/2019,17:31,,6856,0196 BIKETOWN,0.61,0:05:29,mobile,FALSE
11808361,Subscriber,NW Broadway at Everett,45.52507854,-122.6775563,7/8/2019,17:26,,45.5376746,-122.6968843,7/8/2019,17:39,,7273,0392 BIKETOWN,1.71,0:12:59,mobile,FALSE
11808365,Subscriber,,45.559107,-122.6526729,7/8/2019,17:27,,45.559107,-122.6526729,7/8/2019,17:57,,7234,0712 BIKETOWN,0.13,0:30:45,keypad,FALSE
11808375,Casual,NW Johnson at Jamison Square,45.5286366,-122.6820195,7/8/2019,17:28,NW Thurman at 24th,45.53550403,-122.7006608,7/8/2019,17:40,,6049,0346 BIKETOWN,1.56,0:12:32,keypad,FALSE
11808393,Subscriber,NW 18th at Flanders,45.52556242,-122.6892561,7/8/2019,17:28,,45.5208322,-122.6908689,7/8/2019,17:35,,7274,0769 xc BIKETOWN,0.4,0:06:29,mobile,FALSE
11808379,Subscriber,,45.5007121,-122.6714719,7/8/2019,17:28,Tilikum West at SW Moody,45.5027677,-122.6714408,7/8/2019,17:39,,6517,0476 BIKETOWN,0.33,0:10:37,keypad,FALSE
11808382,Subscriber,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,7/8/2019,17:28,,45.5301343,-122.6803455,7/8/2019,17:31,,7343,"1011 DESIGN BIKE, NE CYCLING LIFE",0.13,0:02:45,keypad_rfid_card,FALSE
11808384,Casual,SE 40th at Hawthorne,45.51186486,-122.6210475,7/8/2019,17:29,NE 28th at Couch - Community Corral,45.52373453,-122.6372065,7/8/2019,17:55,,7287,0561 BIKETOWN,2.16,0:26:02,keypad,TRUE
11808385,Casual,SW 18th at Jefferson,45.51816567,-122.6924908,7/8/2019,17:29,SW River at Montgomery,45.50910258,-122.6735169,7/8/2019,17:38,,6385,0443 BIKETOWN ,1.23,0:08:54,keypad,FALSE
11808389,Casual,SW 5th at Morrison,45.51889487,-122.6774061,7/8/2019,17:29,NW Johnson at Jamison Square,45.5286366,-122.6820195,7/8/2019,17:39,,7150,0460 BIKETOWN,1.02,0:09:42,keypad,FALSE
11808395,Casual,SE 40th at Hawthorne,45.51186486,-122.6210475,7/8/2019,17:29,NE 28th at Couch - Community Corral,45.52373453,-122.6372065,7/8/2019,17:55,,6068,0099 BIKETOWN ,2.18,0:25:05,keypad,TRUE
11808396,Casual,NE 15th at Broadway,45.53508224,-122.6505639,7/8/2019,17:30,N Russell at Interstate Community Corral,45.54107815,-122.6769716,7/8/2019,17:42,,6230,0605 BIKETOWN,1.69,0:12:33,keypad,TRUE
11808400,Subscriber,,45.5401238,-122.6306893,7/8/2019,17:30,,45.512023,-122.6836064,7/8/2019,17:55,,6785,0074 BIKETOWN,3.9,0:24:39,keypad,FALSE
11808408,Casual,SW Harrison at 1st,45.50971347,-122.6777159,7/8/2019,17:31,SW Moody at Thomas,45.49429475,-122.6719048,7/8/2019,17:38,,6315,0678 BIKETOWN,1.18,0:07:06,keypad,FALSE
11808409,Casual,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,7/8/2019,17:31,NE 15th at Broadway,45.53508224,-122.6505639,7/8/2019,18:02,,6107,0168 BIKETOWN,2.4,0:30:53,mobile,FALSE
11808414,Subscriber,,45.522975,-122.6637546,7/8/2019,17:32,,45.5080632,-122.6632161,7/8/2019,17:39,,6166,0036 BIKETOWN,1.22,0:07:11,keypad_rfid_card,FALSE
11808419,Casual,SE 40th at Hawthorne,45.51186486,-122.6210475,7/8/2019,17:32,NE 28th at Couch - Community Corral,45.52373453,-122.6372065,7/8/2019,17:55,,6171,0194 BIKETOWN,2.16,0:22:39,keypad,TRUE
11808428,Subscriber,N Mississippi at Beech,45.54998583,-122.6756573,7/8/2019,17:33,SW 4th at College,45.50936198,-122.6812121,7/8/2019,18:11,,6491,0426 BIKETOWN,3.93,0:37:49,keypad_rfid_card,FALSE
11808425,Casual,SE Clay at Water,45.51147657,-122.6662856,7/8/2019,17:33,NW 11th at The Fields,45.53232501,-122.6824299,7/8/2019,17:52,,6642,0562 BIKETOWN,2.22,0:18:42,mobile,FALSE
11808427,Subscriber,,45.5305076,-122.6986497,7/8/2019,17:33,,45.5369344,-122.7086907,7/8/2019,17:44,,7233,0041 BIKETOWN,0.87,0:10:56,mobile,FALSE
11808435,Casual,SE Ladd at Hawthorne,45.5120818,-122.6533493,7/8/2019,17:34,,45.5193621,-122.6577553,7/8/2019,18:15,,7267,0011 BIKETOWN,4.21,0:41:12,keypad,FALSE
11808439,Casual,NW Pettygrove at 15th,45.53290424,-122.68626,7/8/2019,17:35,NW Station at Irving,45.5282777,-122.6766282,7/8/2019,17:42,,7276,0163 XM BIKETOWN,0.63,0:07:05,keypad,FALSE
11808451,Casual,,45.5619207,-122.6823818,7/8/2019,17:37,N Killingsworth at Albina,45.56282546,-122.6747467,7/8/2019,17:41,,6093,0281 BIKETOWN,0.42,0:04:12,keypad,FALSE
11808454,Casual,NE 11th at Holladay Park,45.53027884,-122.654669,7/8/2019,17:37,,45.5164892,-122.6516344,7/8/2019,17:48,,6054,0744 BIKETOWN,1.1,0:10:43,keypad,FALSE
11808456,Casual,NE 11th at Holladay Park,45.53027884,-122.654669,7/8/2019,17:37,,45.5153268,-122.6618265,7/8/2019,17:49,,6396,0707  BIKETOWN,1.58,0:12:02,keypad,FALSE
11808461,Casual,,45.5250657,-122.684239,7/8/2019,17:38,NW Everett at 22nd,45.52487653,-122.6965141,7/8/2019,17:45,,7160,0131 BIKETOWN,0.8,0:07:44,mobile,FALSE
11808467,Casual,,45.5307923,-122.6448583,7/8/2019,17:38,,45.5086555,-122.6547299,7/8/2019,17:54,,7354,"0998 DESIGN BIKE, NE CYCLING LIFE",2.04,0:15:05,mobile,FALSE
11808471,Casual,,45.5161463,-122.6790375,7/8/2019,17:39,SE 14th at Stark,45.51844688,-122.651685,7/8/2019,17:50,,7494,0532 BIKETOWN,1.87,0:11:21,mobile,FALSE
11808468,Subscriber,,45.531477,-122.6844821,7/8/2019,17:39,NW 13th at Marshall,45.53080401,-122.6844227,7/8/2019,17:42,,7162,0293 BIKETOWN,0.16,0:02:58,mobile,FALSE
11808470,Casual,NE MLK at Knott,45.54179953,-122.6614845,7/8/2019,17:39,SW 5th at Morrison,45.51889487,-122.6774061,7/8/2019,18:03,,7164,0161 BIKETOWN,2.22,0:24:13,keypad,FALSE
11808474,Casual,,45.5350635,-122.6565858,7/8/2019,17:39,,45.5222093,-122.6546327,7/8/2019,18:31,,6075,0873 BIKETOWN,5.33,0:52:20,keypad,FALSE
11808476,Casual,NE MLK at Knott,45.54179953,-122.6614845,7/8/2019,17:39,SW 5th at Morrison,45.51889487,-122.6774061,7/8/2019,18:02,,6444,0480 BIKETOWN,2.22,0:22:57,keypad,FALSE
11808478,Casual,NW Pettygrove at 15th,45.53290424,-122.68626,7/8/2019,17:39,NE Couch at MLK,45.52358836,-122.6619177,7/8/2019,17:59,,7145,0572 BIKETOWN,1.98,0:19:33,mobile,FALSE
11808479,Subscriber,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,7/8/2019,17:40,,45.5350635,-122.6565858,7/8/2019,18:06,,6082,0084 BIKETOWN,2.84,0:26:27,keypad_rfid_card,FALSE
11808483,Casual,NE Going at Grand,45.55645437,-122.6603794,7/8/2019,17:40,N Mississippi at Beech,45.54998583,-122.6756573,7/8/2019,17:50,,6819,0299 BIKETOWN,1.17,0:09:32,keypad_rfid_card,FALSE
11808481,Subscriber,NE 2nd at NE Schuyler,45.53561394,-122.6636343,7/8/2019,17:40,NW 19th at Johnson,45.52862062,-122.6905073,7/8/2019,17:50,,6394,0743 BIKETOWN,1.52,0:10:23,keypad,FALSE
11808487,Casual,NE Going at Grand,45.55645437,-122.6603794,7/8/2019,17:40,N Mississippi at Beech,45.54998583,-122.6756573,7/8/2019,17:49,,5991,0509 BIKETOWN,1.16,0:09:04,keypad_rfid_card,FALSE
11808491,Casual,NW 4th at Couch,45.52378902,-122.6747386,7/8/2019,17:41,NW Front at 17th,45.53715171,-122.6881027,7/8/2019,17:51,,6186,0737 xc BIKETOWN,1.52,0:10:29,keypad,FALSE
11808494,Casual,,45.5165096,-122.6577204,7/8/2019,17:41,NW 13th at Marshall,45.53080401,-122.6844227,7/8/2019,19:00,,6078,0055 BIKETOWN,8.22,1:18:25,keypad,FALSE
11808500,Casual,,45.5120839,-122.643185,7/8/2019,17:42,SE 29th at Hawthorne,45.51202353,-122.6363119,7/8/2019,18:02,,6073,0329 BIKETOWN ,1.86,0:19:44,mobile,FALSE
11808510,Casual,NW Front at 17th,45.53715171,-122.6881027,7/8/2019,17:42,NW Station at Irving,45.5282777,-122.6766282,7/8/2019,17:47,,6232,0870 BIKETOWN,0.79,0:04:35,keypad,FALSE
11808514,Subscriber,,45.5202885,-122.6831361,7/8/2019,17:43,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,7/8/2019,17:51,,6331,0043 BIKETOWN,0.91,0:07:55,keypad_rfid_card,FALSE
11808515,Casual,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,7/8/2019,17:43,SW 2nd at Pine,45.52142066,-122.6726291,7/8/2019,18:01,,6801,0512 BIKETOWN,2.26,0:17:48,keypad,FALSE
11808519,Casual,SE Belmont at 42nd,45.51645917,-122.6189983,7/8/2019,17:44,SW 18th at Jefferson,45.51816567,-122.6924908,7/8/2019,18:21,,7200,0341 XM BIKETOWN,4.43,0:37:02,keypad,FALSE
11808520,Casual,SW 10th at Columbia,45.51544427,-122.6846749,7/8/2019,17:44,SW Moody at Aerial Tram Terminal,45.49913657,-122.6716433,7/8/2019,17:56,,24816,0515 BIKETOWN,1.53,0:11:42,keypad,FALSE
11808523,Casual,NW Couch at 11th,45.52374151,-122.6818129,7/8/2019,17:44,NW Raleigh at 21st,45.53409115,-122.6949424,7/8/2019,18:00,,6823,0714 BIKETOWN,1.68,0:15:11,keypad,FALSE
11808544,Casual,SW Park at SW Wright (Oregon Holocaust Memorial) Community Corral,45.52181825,-122.7044079,7/8/2019,17:47,SW Harvey Milk at Burnside,45.522793,-122.684012,7/8/2019,18:12,,7170,0019 BIKETOWN,1.39,0:25:08,keypad_phone_number,TRUE
