COMMON NAME,SCIENTIFIC NAME,GENUS,FAMILY,About,Image,y,x,SPECIES
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48208884,-122.6322296,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48161493,-122.6356749,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48140901,-122.6356682,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48115607,-122.6354845,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48120308,-122.6355663,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48173247,-122.6356629,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.4803474,-122.6325354,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48385656,-122.63632,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48150022,-122.6357219,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48153877,-122.6356575,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48164784,-122.6324978,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48187069,-122.632632,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48172119,-122.6330128,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48134601,-122.6356709,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.47931303,-122.6319547,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48377852,-122.6367384,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48384528,-122.6367532,Pseudotsuga menziesii
Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,"An evergreen, the Douglas-fir is a native of the West from the Rocky Mountains to the Pacific Coast and from British Columbia to Mexico. It is Oregon’s state tree. It was named after explorer-botanist David Douglas, who found the species in Oregon. The shape, especially when young, is pyramidal. Douglas-fir is not a true fir but a separate genus. Native Americans boiled the bark into a dye, used its pitch on sores, and made tea from pitch to use as a cold remedy. It is a valuable timber tree, which grows over 300 feet and lives up to 2,000 years.",http://blogs.reed.edu/trees/files/2013/09/PSME1_lg.jpg,45.48174093,-122.6325904,Pseudotsuga menziesii
