"PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","INTENSITY","PLOT_ID","COUNTYFIPS","HEXID","PROVINCE","SECTION","SUBSECTION","elev","tri","lfevc","lfevh","ppt","tmin01","tmean","tmax","tmin","tdmean","tcc23","tnt","BA","VOLCFNET","VOLBFNET","TPA_UNADJ","DRYBIO_AG","CARBON_AG"
"412220704489998",2017,41,1,41,88772,1,"1","PID410104188772","41041",80495,"M242","M242A","M242Ag",93,59.5650901794434,64,15,2125,257,1114,1632,597,678,84,1,144.433,92.495,2292.654,10136.798,46.009,23.655
"412220716489998",2017,41,2,29,95588,1,"1","PID410202995588","41029",118590,"M242","M242B","M242Bg",818,2,55,24,922,-214,1023,1758,288,192,56,1,414.204,125.793,2228.67,11533.872,55.06,28.161
"412220727489998",2017,41,3,13,87628,1,"1","PID410301387628","41013",86338,"342","342H","342Hb",1059,2.82842707633972,0,0,272,-453,822,1602,42,-19,1,2,37.085,76.658,482.319,2131.572,17.217,8.264
"412220728489998",2017,41,4,23,74625,1,"1","PID410402374625","41023",75546,"M332","M332G","M332Gp",1390,50.685302734375,42,18,541,-848,637,1379,-106,-123,42,1,73.193,118.839,3720.209,22166.998,65.604,33.674
"412220729489998",2017,41,1,39,86709,1,"1","PID410103986709","41039",95196,"M242","M242B","M242Bb",990,128.487350463867,77,27,1582,-140,885,1483,287,211,85,1,142.389,295.061,13124.471,87330.127,237.826,122.537
"412220730489998",2017,41,1,43,83001,1,"1","PID410104383001","41043",82899,"242","242B","242Bd",607,75.1199035644531,45,18,1532,105,1075,1615,535,571,63,1,113.298,253.146,7572.897,47103.38,162.636,83.645
"412220731489998",2017,41,2,29,71807,1,"1","PID410202971807","41029",128963,"M261","M261A","M261Av",1458,35.6510887145996,48,29,696,-49,972,1506,439,33,51,1,201.344,168.652,4824.232,27574.383,94.157,48.056
"412220739489998",2017,41,0,5,69282,1,"1","PID410000569282","41005",64826,"M242","M242B","M242Ba",711,86.7467575073242,0,0,1736,-32,948,1450,447,469,44,1,232.388,297.339,9770.015,60823.587,167.21,85.567
"412220740489998",2017,41,4,45,59513,1,"1","PID410404559513","41045",85248,"342","342H","342Hd",1567,77.7367324829102,0,0,561,-725,656,1295,16,-192,15,2,16.033,24.321,517.793,3266.555,12.918,6.627
"412220743489998",2017,41,4,1,63374,1,"1","PID410400163374","41001",68612,"M332","M332G","M332Gl",2138,63.678882598877,46,19,928,-986,301,932,-329,-526,55,1,865.515,146.398,2746.223,9931.182,61.22,30.174
"412220744489998",2017,41,0,5,69885,1,"1","PID410000569885","41005",61580,"M242","M242B","M242Ba",587,71.021125793457,74,20,2107,-76,897,1378,416,417,78,1,985.876,199.748,3830.423,16175.207,85.03,43.688
"412220745489998",2017,41,0,57,87641,1,"1","PID410005787641","41057",56722,"M242","M242A","M242Ad",277,139.151000976562,33,17,3580,133,987,1433,540,637,77,1,192.577,199.856,5364.028,26714.172,110.777,55.743
"412220751489998",2017,41,2,29,91883,1,"1","PID410202991883","41029",119015,"M242","M242B","M242Bg",1519,55.317268371582,71,32,1160,-316,764,1328,200,65,78,1,348.752,316.027,11194.363,66036.989,206.061,105.186
"412220754489998",2017,41,0,5,94593,1,"1","PID410000594593","41005",63659,"M242","M242B","M242Bb",1244,95.2102966308594,59,22,2177,-317,647,1087,207,237,50,1,246.468,278.674,10253.4,63641.41,181.376,91.579
"412220755489998",2017,41,2,15,84422,1,"1","PID410201584422","41015",128531,"M261","M261A","M261Ay",407,60.1996688842773,61,18,2594,256,1185,1763,608,674,71,1,207.588,231.132,8494.974,50631.794,201.169,101.478
"412220769489998",2017,41,3,35,83362,1,"1","PID410303583362","41035",117877,"M242","M242B","M242Be",1931,61.8385009765625,46,24,1325,-492,574,1121,27,-46,50,1,3056.062,324.643,4003.243,19438.491,107.102,51.394
"412220774489998",2017,41,4,63,52675,1,"1","PID410406352675","41063",58526,"M332","M332G","M332Ge",1609,96.8504028320312,24,12,552,-664,603,1190,16,-186,45,1,7.017,16.664,618.705,4023.714,10.589,5.432
"412220788489998",2017,41,3,31,53696,1,"1","PID410303153696","41031",73496,"342","342H","342Hb",812,21.2837963104248,8,9,369,-335,944,1656,233,127,2,2,93.019,15.393,103.215,240.859,3.085,1.481
"412220791489998",2017,41,3,35,99697,1,"1","PID410303599697","41035",107304,"M242","M242C","M242Ce",1566,32.6802711486816,50,13,652,-664,643,1449,-163,-145,21,1,744.676,120.677,1379.482,2813.058,40.319,20.402
"412220793489998",2017,41,1,39,71033,1,"1","PID410103971033","41039",94345,"M242","M242B","M242Ba",973,35.9861068725586,65,26,1567,124,1017,1566,467,431,77,1,229.096,288.345,12038.885,82873.85,216.74,111.543
"412220795489998",2017,41,1,39,72265,1,"1","PID410103972265","41039",95797,"M242","M242B","M242Bb",1268,118.148208618164,74,30,1914,-76,860,1397,322,285,78,1,140.096,205.195,9257.354,63511.583,171.97,88.656
"412220815489998",2017,41,4,63,73672,1,"1","PID410406373672","41063",61525,"M332","M332G","M332Gm",2366,56.5243301391602,2,5,1532,-796,289,782,-206,-444,16,2,481.651,165.743,2817.852,12671.504,67.351,32.23
"412220816489998",2017,41,3,35,63726,1,"1","PID410303563726","41035",107939,"M242","M242B","M242Be",1686,31.0644493103027,0,0,1433,-486,598,1213,-17,-41,16,2,0,0,0,0,0,0
"412220817489998",2017,41,3,35,98042,1,"1","PID410303598042","41035",107589,"M242","M242B","M242Be",1934,40.7553672790527,47,20,1175,-622,489,1121,-143,-186,50,1,513.444,248.747,6298.337,35419.963,138.192,66.239
"412220826489998",2017,41,1,39,65411,1,"1","PID410103965411","41039",88161,"M242","M242B","M242Bc",1267,63.7495079040527,78,28,2341,-203,755,1272,238,120,86,1,127.332,310.995,12328.738,81354.641,226.924,115.715
"412220827489998",2017,41,3,17,89492,1,"1","PID410301789492","41017",94651,"M242","M242C","M242Ce",1482,18.2482872009277,50,23,976,-618,582,1253,-88,-75,68,1,4651.117,104.181,819.783,3827.849,28.796,14.53
"412220851489998",2017,41,2,19,94001,1,"1","PID410201994001","41019",109063,"M242","M242B","M242Bb",1334,36.455451965332,64,21,1477,-216,851,1467,236,156,77,1,295.34,158.45,4812.3,30084.178,91.513,46.903
"412220855489998",2017,41,2,11,61403,1,"1","PID410201161403","41011",108408,"M242","M242A","M242Aa",219,47.3814315795898,33,18,1890,404,1209,1727,690,788,83,2,224.896,14.204,0,0,3.81,1.966
"412220856489998",2017,41,2,11,89604,1,"1","PID410201189604","41011",108750,"M242","M242A","M242Ag",310,74.8732299804688,29,28,1689,389,1172,1668,677,751,76,1,276.83,203.974,5058.771,22976.179,104.811,54.082
"412220867489998",2017,41,1,43,65488,1,"1","PID410104365488","41043",81681,"M242","M242B","M242Bb",1272,76.0986175537109,32,12,2407,-133,773,1252,294,270,48,1,164.145,413.873,19948.891,141311.823,337.016,172.028
"412220897489998",2017,41,3,69,56231,1,"1","PID410306956231","41069",67169,"M332","M332G","M332Gb",1356,18.4119529724121,0,0,453,-425,748,1327,168,-65,4,2,117.092,23.232,356.516,1222.305,8.727,4.468
"412220915489998",2017,41,4,23,83917,1,"1","PID410402383917","41023",72155,"M332","M332G","M332Gl",1621,87.7211456298828,37,16,695,-822,556,1217,-105,-162,42,1,466.096,119.905,1752.163,8345.362,60.105,28.919
"412220916489998",2017,41,4,23,91709,1,"1","PID410402391709","41023",73237,"M332","M332G","M332Gl",1986,47.3180732727051,25,10,1013,-774,413,981,-154,-401,25,1,1069.566,59.12,532.779,3174.825,22.861,11.004
"412220928489998",2017,41,2,19,92805,1,"1","PID410201992805","41019",112971,"M261","M261A","M261Ao",857,94.7681350708008,60,19,1231,54,1088,1642,535,440,81,1,288.866,130.851,2805.008,10204.164,61.858,30.918
"412220929489998",2017,41,2,33,68952,1,"1","PID410203368952","41033",115680,"M261","M261A","M261Ao",1372,110.972969055176,35,18,1584,-39,816,1259,373,142,85,1,240.155,184.609,4348.719,26055.934,91.615,46.718
"412220930489998",2017,41,4,1,80177,1,"1","PID410400180177","41001",79587,"M332","M332G","M332Gp",1456,37.0944747924805,35,18,435,-839,645,1379,-89,-144,40,1,100.014,65.146,2204.254,13866.33,38.442,19.484
"412220933489998",2017,41,4,23,56298,1,"1","PID410402356298","41023",81131,"M332","M332G","M332Gb",1256,102.352333068848,2,6,536,-455,833,1489,178,-83,5,2,16.033,32.276,669.889,3748.17,14.231,7.14
"412220935489998",2017,41,3,17,53276,1,"1","PID410301753276","41017",85376,"M242","M242C","M242Cd",1106,4.58257579803467,24,13,335,-422,821,1577,66,-4,5,1,309.148,71.068,719.159,2665.416,24.334,12.249
"412220944489998",2017,41,0,5,72038,1,"1","PID410000572038","41005",65994,"M242","M242B","M242Bc",944,65.3222808837891,66,28,1628,-317,758,1294,222,212,74,1,380.343,210.136,7941.158,50223.365,147.44,75.759
"412220945489998",2017,41,0,47,75807,1,"1","PID410004775807","41047",70197,"M242","M242B","M242Bb",849,69.3974075317383,29,22,1862,-311,770,1342,199,212,51,1,210.088,140.567,4851.919,31315.615,88.818,45.553
"412220946489998",2017,41,0,5,70577,1,"1","PID410000570577","41005",60664,"M242","M242B","M242Ba",382,35.8468971252441,65,25,2118,-71,955,1483,428,450,62,1,250.605,163.128,4309.212,20483.234,96.697,48.366
"412220979489998",2017,41,0,7,84546,1,"1","PID410000784546","41007",48262,"M242","M242A","M242Aa",214,24.8596057891846,39,16,2766,174,990,1429,551,655,84,1,321.705,71.986,1119.68,539.753,27.058,13.315
"412220982489998",2017,41,3,31,84625,1,"1","PID410303184625","41031",76229,"M242","M242C","M242Cd",894,64.6142425537109,1,5,446,-314,909,1571,247,153,32,2,0,0,0,0,0,0
"412220996489998",2017,41,1,41,75922,1,"1","PID410104175922","41041",74880,"M242","M242A","M242Aa",9,22.8910465240479,5,33,1831,473,1081,1436,726,781,44,2,0,0,0,0,0,0
"412220997489998",2017,41,1,41,98119,1,"1","PID410104198119","41041",77022,"M242","M242A","M242Ag",194,67.2011871337891,55,25,2270,206,1083,1588,579,662,74,1,40.082,133.994,6248.81,42972.453,114.602,58.271
"412221003489998",2017,41,2,15,70832,1,"1","PID410201570832","41015",111546,"M242","M242A","M242Aa",70,1.41421353816986,50,28,1855,523,1170,1571,768,865,57,1,345.777,199.564,3238.616,13668.176,75.116,37.784
"412221004489998",2017,41,2,15,89170,1,"1","PID410201589170","41015",116238,"M242","M242A","M242Ah",746,94.5462875366211,55,25,4453,363,1092,1514,671,581,61,1,167.234,60.914,1194.408,5883.287,26.184,13.394
"412221006489998",2017,41,1,39,62356,1,"1","PID410103962356","41039",93069,"M242","M242B","M242Ba",304,34.3365707397461,72,24,1283,97,1127,1697,556,602,79,1,204.342,195.138,7497.475,45532.092,136.175,69.641
"412221007489998",2017,41,2,19,77793,1,"1","PID410201977793","41019",100467,"M242","M242B","M242Ba",926,62.3939094543457,0,0,2018,81,1025,1606,444,351,31,1,134.372,201.519,7868.258,51300.078,145.271,74.541
"412221012489998",2017,41,4,23,95600,1,"1","PID410402395600","41023",78920,"M332","M332G","M332Gl",1802,51.8555679321289,48,22,825,-724,568,1146,-10,-256,60,1,612.256,124.247,2676.517,13320.106,62.172,30.348
"412221018489998",2017,41,4,63,50677,1,"1","PID410406350677","41063",61966,"M332","M332G","M332Gf",1686,9.69536018371582,41,20,725,-703,563,1117,9,-183,49,1,300.763,79.93,1435.442,5607.572,30.806,15.53
"412221019489998",2017,41,4,63,78484,1,"1","PID410406378484","41063",65155,"M332","M332G","M332Ge",1888,41.9642715454102,44,18,1001,-780,475,1038,-89,-222,49,1,753.443,127.051,2976.526,11241.702,58.465,29.102
"412221024489998",2017,41,0,53,60411,1,"1","PID410005360411","41053",66743,"242","242B","242Bd",142,23.1300678253174,39,20,1892,162,1113,1652,574,668,58,1,297.112,34.664,750.98,1392.538,17.123,8.314
"412221029489998",2017,41,3,65,98929,1,"1","PID410306598929","41065",57102,"342","342I","342Ie",267,68.4762725830078,0,0,371,-162,1091,1758,424,395,2,2,30.09,9.108,66.072,0,2.822,1.329
"412221047489998",2017,41,3,13,88221,1,"1","PID410301388221","41013",82088,"342","342H","342Hb",1079,12.9228477478027,4,3,254,-394,844,1571,116,19,0,2,36.108,12.134,98.399,184.899,2.422,1.163
"412221048489998",2017,41,3,17,72260,1,"1","PID410301772260","41017",89595,"342","342H","342Ha",1442,8.71779823303223,0,0,326,-484,750,1435,64,-103,2,2,54.162,22.943,173.226,423.233,4.619,2.217
"412221051489998",2017,41,2,19,59154,1,"1","PID410201959154","41019",92783,"242","242B","242Bd",215,66.9029159545898,32,14,1259,124,1154,1722,586,668,76,1,390.132,62.583,1568.039,6928.279,34.456,17.245
"412221055489998",2017,41,1,39,52502,1,"1","PID410103952502","41039",95864,"M242","M242B","M242Ba",614,31.1929473876953,57,25,1826,142,1096,1657,536,523,80,1,42.126,94.359,2979.706,17837.025,56.471,29.058
"412221057489998",2017,41,3,17,70547,1,"1","PID410301770547","41017",90634,"M242","M242C","M242Ce",1362,10.6770782470703,36,17,568,-566,696,1436,-44,-61,48,1,156.175,93.075,3225.687,19613.968,56.088,28.689
"412221066489998",2017,41,3,69,86032,1,"1","PID410306986032","41069",74272,"342","342H","342Ha",1155,33.0454216003418,9,10,370,-295,908,1461,354,3,12,2,12.036,3.283,22.294,0,0.574,0.275
"412221073489998",2017,41,4,25,97327,1,"1","PID410402597327","41025",89015,"342","342H","342Hd",1660,36.4280128479004,7,8,613,-584,729,1285,173,-254,15,2,241.2,38.399,467.138,1574.925,11.052,5.403
"412221074489998",2017,41,4,23,50832,1,"1","PID410402350832","41023",83209,"M332","M332G","M332Gl",2099,44,33,12,1033,-846,413,991,-164,-393,26,1,574.421,88.854,575.856,199.179,25.033,12.654
"412221075489998",2017,41,4,23,66119,1,"1","PID410402366119","41023",69522,"M332","M332G","M332Gl",2013,74.5117416381836,52,18,827,-787,456,1013,-102,-226,65,1,1094.136,156.39,3195.251,14925.24,77.491,37.978
"412221084489998",2017,41,0,71,69005,1,"1","PID410007169005","41071",62821,"242","242B","242Bd",301,17.8605709075928,65,22,1769,117,1060,1551,570,638,60,1,513.762,79.875,1135.406,215.949,29.626,15.243
"412221090489998",2017,41,3,37,51300,1,"1","PID410303751300","41037",128508,"M261","M261G","M261Gf",1985,30.248966217041,37,20,777,-688,543,1174,-87,-395,41,1,342.485,226.595,5041.256,27559.428,110.033,55.868
"412221101489998",2017,41,3,35,68457,1,"1","PID410303568457","41035",104031,"M242","M242C","M242Ce",1726,59.2114868164062,37,21,1331,-583,538,1174,-97,-135,48,1,918.679,103.809,1307.837,951.24,33.315,16.682
"412221119489998",2017,41,3,69,90492,1,"1","PID410306990492","41069",67860,"M332","M332G","M332Gb",1344,31.3209190368652,42,20,479,-452,758,1356,160,-70,63,1,0,0,0,0,0,0
"412221120489998",2017,41,3,69,72804,1,"1","PID410306972804","41069",70413,"342","342H","342Hc",865,25.3574447631836,0,0,413,-355,998,1734,261,48,2,2,93.019,8.919,74.59,185.262,2.128,1.021
"412221122489998",2017,41,1,39,94546,1,"1","PID410103994546","41039",83661,"M242","M242A","M242Ag",201,86.0755462646484,43,22,2107,201,1097,1617,578,674,77,1,79.234,115.283,3904.591,20489.447,75.271,36.356
"412221127489998",2017,41,3,69,66510,1,"1","PID410306966510","41069",80497,"M332","M332G","M332Gb",1778,71.4492797851562,29,11,701,-623,566,1154,-23,-267,43,1,63.178,77.634,1146.645,5408.899,23.617,11.799
"412221129489998",2017,41,3,37,68354,1,"1","PID410303768354","41037",108268,"M242","M242C","M242Ce",1634,11.48912525177,0,0,413,-641,678,1456,-99,-197,4,2,14.012,36.88,1247.881,8078.939,23.597,12.105
"412221130489998",2017,41,1,39,52243,1,"1","PID410103952243","41039",84494,"M242","M242B","M242Ba",646,102.898010253906,72,38,2100,75,1041,1542,541,489,72,1,116.25,402.051,20586.752,141631.395,376.59,194.32
"412221131489998",2017,41,1,39,79567,1,"1","PID410103979567","41039",87947,"M242","M242B","M242Ba",647,64.8845138549805,13,38,2167,91,1075,1596,556,498,53,1,561.386,228.643,9952.4,59589.003,187.25,96.598
"412221132489998",2017,41,1,43,87635,1,"1","PID410104387635","41043",80392,"M242","M242B","M242Ba",759,40.6078796386719,0,0,1921,92,1010,1470,550,563,6,1,146.431,249.158,9553.115,58306.955,179.849,92.533
"412221134489998",2017,41,4,25,91133,1,"1","PID410402591133","41025",92935,"M332","M332G","M332Gh",1887,61.0081977844238,27,12,622,-663,595,1170,21,-337,18,1,312.418,119.081,2520.013,11517.557,55.3,26.775
"412221135489998",2017,41,4,23,68052,1,"1","PID410402368052","41023",82951,"M332","M332G","M332Gp",1505,21.3072757720947,8,18,500,-757,641,1374,-91,-175,35,2,58.159,72.634,2047.895,11634.777,37.096,19.03
"412221146489998",2017,41,4,61,77920,1,"1","PID410406177920","41061",65685,"M332","M332G","M332Ge",1317,82.079231262207,44,20,721,-631,710,1334,86,-68,52,1,84.23,120.906,3648.302,21322.576,69.783,35.851
"412221147489998",2017,41,4,59,80335,1,"1","PID410405980335","41059",59065,"M332","M332G","M332Gl",1299,18.9472961425781,40,20,935,-525,699,1269,130,-54,46,1,266.521,154.895,2876.335,13777.629,66.23,33.393
"412221166489998",2017,41,3,37,56164,1,"1","PID410303756164","41037",106304,"M242","M242C","M242Ce",1558,6.32455539703369,10,14,442,-683,640,1457,-177,-162,23,2,199.323,101.571,1964.673,10414.973,47.279,24.254
"412221169489998",2017,41,3,35,82802,1,"1","PID410303582802","41035",107942,"M242","M242C","M242Ce",1426,0,35,18,640,-731,640,1466,-184,-67,32,1,453.061,57.26,584.179,2076.471,19.463,9.848
"412221174489998",2017,41,2,19,73861,1,"1","PID410201973861","41019",106922,"M261","M261A","M261Ao",675,70.2993621826172,68,33,1170,78,1175,1827,523,506,80,1,296.316,306.765,12021.876,78790.836,259.768,134.49
"412221175489998",2017,41,2,19,99381,1,"1","PID410201999381","41019",108233,"M242","M242B","M242Bg",677,43.3243598937988,63,24,1130,0,1146,1826,466,446,80,1,980.337,198.723,4977.085,27480.94,100.194,50.211
"412221176489998",2017,41,2,19,81335,1,"1","PID410201981335","41019",110143,"M261","M261A","M261Ax",429,107.615051269531,63,24,981,73,1220,1919,522,511,67,1,355.226,244.582,9190.92,61034.614,210.761,107.382
"412221179489998",2017,41,3,35,61973,1,"1","PID410303561973","41035",114083,"M242","M242C","M242Ce",1488,5.38516473770142,46,19,795,-594,676,1440,-87,-42,52,1,758.917,103.734,2450.063,14456.324,58.699,29.886
"412221186489998",2017,41,4,61,93737,1,"1","PID410406193737","41061",62489,"M332","M332G","M332Ge",1822,16.3707046508789,53,23,1289,-846,400,1011,-211,-399,69,1,159.218,63.13,1780.839,8787.999,32.323,15.502
"412221189489998",2017,41,3,69,87182,1,"1","PID410306987182","41069",78986,"M332","M332G","M332Gb",1747,11.357816696167,27,16,718,-635,538,1112,-36,-249,4,1,250.216,68.373,1383.549,7508.407,26.622,13.354
"412221190489998",2017,41,3,69,84114,1,"1","PID410306984114","41069",78660,"M332","M332G","M332Gb",1599,39.6610641479492,27,15,671,-532,626,1187,66,-159,59,1,300.336,164.275,4466.121,26364.832,101.388,51.123
"412221191489998",2017,41,3,13,61908,1,"1","PID410301361908","41013",80868,"M332","M332G","M332Gb",1505,33.2264938354492,19,14,587,-773,590,1337,-157,-212,3,1,496.187,110.791,2615.948,13494.54,51.289,26.311
"412221192489998",2017,41,3,13,77650,1,"1","PID410301377650","41013",84310,"342","342H","342Hd",1332,19.3132076263428,0,0,459,-702,718,1524,-88,-200,3,2,55.139,72.66,1901.196,11354.382,36.251,18.284
"412221193489998",2017,41,3,17,67615,1,"1","PID410301767615","41017",96256,"M242","M242C","M242Ce",1533,9.11043357849121,35,15,639,-637,625,1398,-149,-147,37,1,1830.256,75.476,310.401,1503.304,19.903,10.042
"412221199489998",2017,41,2,19,74329,1,"1","PID410201974329","41019",97167,"M242","M242A","M242Ag",250,37.4299354553223,64,33,1499,241,1193,1775,611,710,80,1,208.316,195.28,7943.263,50030.731,152.488,78.01
"412221210489998",2017,41,2,15,55530,1,"1","PID410201555530","41015",119593,"M242","M242A","M242Ah",264,66.2570724487305,62,24,2225,509,1194,1634,755,768,52,1,1437.418,262.538,4896.15,21625.665,124.949,62.984
"412221213489998",2017,41,1,39,68210,1,"1","PID410103968210","41039",84579,"M242","M242B","M242Bc",1178,152.738342285156,53,17,2380,-190,783,1308,257,280,77,1,518.758,210.429,4226.167,17984.205,98.619,49.877
"412221214489998",2017,41,4,61,79626,1,"1","PID410406179626","41061",65636,"M332","M332G","M332Gc",1479,15.9373769760132,48,18,632,-611,660,1284,36,-66,69,1,196.325,43.581,804.735,2818.564,17.001,8.673
"412221216489998",2017,41,1,39,64621,1,"1","PID410103964621","41039",88962,"M242","M242B","M242Ba",441,102.220352172852,37,25,1707,68,1108,1648,568,578,63,1,10.015,50.319,2369.42,16855.581,50.344,25.978
"412221220489998",2017,41,4,23,74614,1,"1","PID410402374614","41023",70020,"M332","M332G","M332Gb",1041,47.1593055725098,44,18,423,-339,921,1552,291,24,60,1,84.207,157.045,6005.996,37053.271,120.929,62.391
"412221229489998",2017,41,2,19,55682,1,"1","PID410201955682","41019",94863,"M242","M242A","M242Ag",341,88.4194564819336,73,21,2402,317,1105,1544,667,719,85,1,345.257,143.112,4148.457,23050.085,81.211,41.589
